pc_time,line
1790312540.674769,"CSI_DATA,6581,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68680135,0,83,0,128,1,""[83,-80,4,0,26,-28,23,-28,19,-27,15,-25,11,-21,8,-16,6,-11,5,-5,6,1,7,7,10,12,12,15,15,17,18,20,20,20,20,20,20,19,19,18,17,17,14,15,9,14,5,12,0,10,-5,7,-8,5,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,21,2,18,-2,13,-4,8,-7,2,-10,-4,-12,-10,-14,-16,-17,-21,-19,-25,-21,-28,-22,-29,-23,-28,-24,-26,-24,-23,-22,-19,-19,-15,-15,-12,-10,-9,-3,-7,3,-6,10,-7,17,-9,22,-12,26,-15,28,-18]"""
1790312540.675058,"CSI_DATA,6582,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68690617,0,83,0,128,1,""[83,-80,4,0,-37,9,-35,11,-31,13,-26,13,-21,12,-16,9,-12,6,-8,1,-5,-4,-4,-9,-4,-14,-3,-19,-4,-23,-6,-26,-7,-27,-7,-28,-8,-28,-7,-27,-7,-25,-5,-23,-2,-20,0,-16,3,-11,6,-7,8,-4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6,5,-19,6,-15,7,-9,7,-3,6,3,5,10,4,16,4,22,3,27,3,31,4,33,5,35,7,34,8,33,8,30,8,26,8,21,6,16,2,11,-2,6,-7,2,-13,0,-20,-1,-25,-1,-30,-1,-34,1]"""
1790312540.675058,"CSI_DATA,6583,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68700157,0,83,0,128,1,""[83,-80,4,0,-7,36,-4,35,-1,33,1,29,2,23,2,17,0,11,-3,6,-6,2,-11,-2,-16,-4,-20,-5,-24,-5,-27,-6,-29,-5,-29,-4,-29,-3,-28,-3,-25,-3,-21,-4,-17,-6,-12,-7,-8,-8,-2,-9,2,-9,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-4,-16,-16,-12,-15,-7,-13,-2,-10,4,-6,9,-3,15,1,20,5,24,8,28,10,31,12,33,12,34,11,33,8,31,6,28,4,23,2,18,1,12,2,6,3,0,6,-6,10,-10,16,-13,21,-14,26,-13,30]"""
1790312540.675058,"CSI_DATA,6584,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68710145,0,83,0,128,1,""[83,-80,4,0,20,-32,17,-32,13,-31,10,-28,7,-23,5,-18,4,-12,4,-6,6,0,9,5,12,9,15,11,19,13,22,15,24,15,24,14,24,14,23,13,21,12,17,11,13,11,8,10,3,9,-2,8,-6,7,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,20,5,18,1,14,-3,9,-7,3,-10,-2,-13,-8,-17,-13,-20,-18,-22,-21,-24,-24,-26,-25,-28,-24,-28,-22,-27,-19,-25,-15,-22,-12,-17,-9,-11,-7,-5,-6,2,-7,8,-9,14,-12,19,-16,22,-20,24,-23]"""
1790312540.686305,"CSI_DATA,6585,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68720222,0,83,0,128,1,""[83,-80,4,0,38,-1,36,-4,33,-6,29,-7,24,-7,18,-6,13,-4,8,-1,5,3,2,7,0,12,-2,17,-2,21,-1,24,0,26,0,28,0,29,0,28,-1,26,-2,24,-3,20,-4,16,-6,12,-8,7,-9,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,4,-10,14,-10,10,-9,4,-7,-2,-5,-9,-2,-15,0,-20,2,-25,4,-30,4,-33,4,-35,3,-37,1,-36,0,-35,-2,-32,-3,-27,-3,-22,-2,-17,0,-11,3,-6,8,-1,13,2,18,5,24,7,29,7,33,7]"""
1790312540.751070,"CSI_DATA,6586,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68730697,0,83,0,128,1,""[83,-80,4,0,-27,26,-24,27,-20,26,-16,24,-13,20,-10,15,-7,9,-6,3,-7,-2,-8,-8,-11,-12,-13,-16,-16,-18,-19,-20,-21,-21,-21,-20,-21,-20,-20,-19,-18,-18,-15,-17,-11,-15,-6,-13,-2,-11,3,-9,7,-7,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-6,-5,-22,-2,-20,1,-15,3,-9,6,-3,8,3,10,10,12,16,14,21,17,24,19,27,20,29,22,28,23,26,23,23,21,19,18,15,14,12,9,8,3,6,-4,5,-11,6,-17,8,-22,10,-26,14,-29,17]"""
1790312540.751070,"CSI_DATA,6587,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68740197,0,83,0,128,1,""[83,-80,4,0,30,-23,27,-24,23,-24,19,-22,14,-19,11,-15,8,-10,6,-4,5,2,6,7,8,12,9,16,12,19,15,22,17,23,17,23,17,22,16,21,14,19,11,17,8,15,4,13,-1,10,-5,7,-9,4,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,-2,19,-4,13,-6,7,-8,1,-9,-6,-10,-12,-11,-18,-12,-24,-13,-28,-15,-31,-17,-33,-18,-32,-19,-30,-19,-27,-19,-24,-17,-19,-13,-15,-8,-11,-3,-8,4,-6,11,-5,17,-6,23,-8,27,-11,30,-13]"""
1790312540.751070,"CSI_DATA,6588,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68750179,0,83,0,128,1,""[83,-80,4,0,-36,14,-33,16,-29,17,-25,17,-20,14,-15,11,-11,7,-8,2,-6,-3,-5,-8,-6,-14,-6,-18,-8,-22,-10,-25,-11,-26,-12,-27,-12,-27,-11,-26,-10,-25,-8,-22,-5,-19,-2,-16,1,-12,4,-8,7,-5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,3,-20,5,-16,6,-11,6,-4,6,2,6,9,6,16,6,22,6,27,6,30,8,33,9,34,10,34,12,32,12,29,12,25,11,20,8,15,4,10,-1,6,-7,3,-13,1,-19,1,-25,2,-30,3,-34,5]"""
1790312540.751070,"CSI_DATA,6589,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68760196,0,83,0,128,1,""[83,-80,4,0,-7,37,-4,36,-2,33,0,29,1,24,2,18,0,12,-2,7,-5,2,-9,-2,-14,-5,-18,-6,-22,-7,-25,-8,-27,-7,-28,-6,-28,-6,-28,-6,-26,-6,-22,-7,-18,-7,-14,-8,-9,-9,-4,-9,1,-9,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-4,-16,-13,-12,-12,-7,-11,-1,-8,5,-5,11,-2,17,1,22,4,27,6,30,8,33,9,34,9,34,7,33,5,31,3,27,1,23,0,17,0,11,1,5,3,-1,7,-6,11,-10,16,-12,21,-13,26,-13,30]"""
1790312540.751070,"CSI_DATA,6590,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68762469,0,83,0,128,1,""[83,-80,4,0,-2,-38,-4,-37,-6,-34,-7,-30,-7,-24,-6,-18,-4,-13,0,-8,4,-5,8,-2,13,0,18,1,22,1,25,1,27,1,28,-1,28,-2,27,-1,25,-1,22,1,18,2,14,4,9,6,5,7,1,8,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,17,9,13,9,7,9,1,7,-5,5,-12,3,-18,1,-24,-1,-28,-3,-32,-4,-35,-4,-36,-3,-36,-2,-35,0,-33,1,-29,2,-24,3,-18,2,-13,0,-7,-3,-2,-8,2,-13,5,-18,7,-24,7,-29,6,-33]"""
1790312540.751070,"CSI_DATA,6591,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68770218,0,83,0,128,1,""[83,-80,4,0,25,-28,22,-29,18,-28,15,-26,11,-22,8,-17,6,-12,5,-6,5,0,7,5,9,10,11,14,14,16,17,18,19,20,20,20,20,20,19,19,17,18,14,17,11,15,7,13,2,11,-2,8,-6,6,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,18,4,16,0,11,-4,6,-8,0,-11,-5,-14,-11,-17,-16,-20,-20,-22,-24,-24,-26,-25,-26,-26,-26,-27,-23,-26,-20,-23,-17,-20,-13,-15,-10,-9,-8,-3,-7,4,-6,10,-8,16,-10,21,-13,25,-16,27,-19]"""
1790312540.756748,"CSI_DATA,6592,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68780247,0,83,0,128,1,""[83,-80,4,0,-37,-15,-36,-11,-33,-8,-30,-5,-25,-3,-19,-2,-13,-2,-7,-3,-2,-6,3,-9,6,-13,10,-17,12,-20,12,-23,12,-25,13,-27,13,-27,12,-26,12,-24,12,-20,11,-16,10,-11,9,-6,8,-1,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-5,13,-16,12,-11,10,-6,7,0,3,6,-1,11,-5,16,-9,21,-12,26,-14,29,-14,31,-14,33,-13,33,-11,33,-9,31,-6,27,-4,22,-3,17,-3,11,-5,4,-7,-2,-11,-8,-15,-12,-20,-16,-25,-19,-29,-20]"""
1790312540.818558,"CSI_DATA,6593,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68808650,0,83,0,128,1,""[83,-80,4,0,-39,-2,-37,1,-33,3,-28,4,-23,4,-17,3,-11,1,-6,-2,-2,-6,1,-10,3,-15,5,-20,6,-23,5,-26,5,-28,5,-29,5,-29,5,-27,5,-24,6,-21,6,-16,6,-11,7,-6,7,-1,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6,5,-22,6,-18,7,-12,7,-6,5,1,4,7,2,14,1,20,-1,25,-1,30,0,33,1,35,2,35,3,34,4,31,4,27,4,23,4,17,1,11,-2,6,-6,0,-12,-4,-18,-6,-24,-8,-29,-8,-33,-8]"""
1790312540.818558,"CSI_DATA,6594,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68810850,0,83,0,128,1,""[83,-80,4,0,0,-38,-2,-36,-4,-33,-5,-28,-5,-23,-4,-17,-2,-11,2,-5,6,-1,10,2,15,4,20,5,24,6,26,6,28,5,28,4,27,3,26,3,22,4,18,5,14,6,8,6,3,7,-2,7,-6,7,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,23,6,19,7,13,8,7,7,1,6,-6,5,-13,3,-19,1,-25,0,-29,-1,-33,-1,-35,-1,-36,1,-36,3,-34,4,-30,4,-25,5,-19,4,-13,2,-7,-1,-2,-6,3,-11,6,-17,8,-23,8,-29,7,-33]"""
1790312540.818558,"CSI_DATA,6595,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68812745,0,83,0,128,1,""[83,-80,4,0,38,-4,36,-6,32,-8,28,-9,22,-9,17,-8,12,-5,7,-1,3,3,0,8,-1,14,-3,18,-3,23,-1,26,0,28,0,29,0,29,0,28,0,26,-2,23,-3,19,-5,14,-7,9,-8,4,-9,0,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,5,-7,18,-8,14,-8,8,-8,2,-7,-5,-5,-11,-4,-18,-3,-24,-2,-29,-1,-33,-1,-35,-2,-37,-3,-37,-4,-35,-6,-32,-7,-28,-7,-23,-5,-17,-2,-12,2,-7,7,-2,12,1,18,4,24,5,29,6,33,5]"""
1790312540.818558,"CSI_DATA,6596,98:77:e7:2d:f8:74,-51,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68820102,0,83,0,128,1,""[83,-80,4,0,-2,-39,-4,-37,-6,-34,-7,-30,-7,-25,-6,-19,-4,-14,-1,-9,3,-5,7,-1,12,1,17,2,21,2,25,2,27,2,29,1,29,0,28,0,27,1,24,2,20,3,16,5,11,6,6,7,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,15,7,11,7,4,7,-2,6,-8,5,-15,3,-21,2,-26,0,-31,-1,-34,-2,-36,-2,-37,-2,-36,0,-35,2,-31,3,-27,3,-22,3,-17,2,-11,0,-5,-4,0,-9,4,-14,6,-20,7,-25,7,-30,6,-34]"""
1790312540.834742,"CSI_DATA,6597,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68830297,0,83,0,128,1,""[83,-80,4,0,-30,18,-27,19,-24,19,-20,18,-16,16,-12,13,-9,8,-6,4,-5,-1,-5,-6,-6,-11,-6,-15,-8,-18,-10,-21,-12,-23,-12,-24,-13,-24,-12,-23,-11,-22,-9,-20,-7,-18,-4,-15,-1,-12,2,-9,5,-6,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5,-2,-16,0,-13,3,-8,5,-3,7,3,9,9,10,14,11,19,13,22,14,25,15,27,16,28,17,27,17,24,16,21,15,18,12,14,9,10,4,7,-1,5,-7,3,-13,3,-18,4,-23,5,-27,7,-29,10]"""
1790312540.834742,"CSI_DATA,6598,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68840211,0,83,0,128,1,""[83,-80,4,0,2,-39,-1,-38,-2,-35,-4,-30,-5,-24,-4,-18,-2,-12,1,-7,5,-2,10,1,15,4,19,5,23,6,27,6,28,6,29,5,29,4,27,4,25,4,21,5,16,6,11,7,6,8,0,8,-4,7,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,20,9,16,9,10,9,4,8,-3,6,-10,4,-16,2,-22,-1,-28,-2,-32,-4,-35,-4,-37,-4,-37,-3,-36,-1,-34,1,-30,2,-25,2,-19,2,-13,0,-7,-3,-1,-7,4,-12,7,-18,9,-24,9,-29,9,-33]"""
1790312540.834742,"CSI_DATA,6599,98:77:e7:2d:f8:74,-51,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68850154,0,83,0,128,1,""[83,-80,4,0,-35,-20,-35,-17,-32,-13,-29,-10,-25,-7,-20,-5,-14,-4,-8,-4,-3,-6,2,-8,7,-11,11,-15,13,-18,15,-21,16,-23,16,-25,16,-26,16,-26,15,-24,15,-21,14,-17,12,-12,11,-7,10,-3,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,14,-10,12,-6,9,-1,4,4,0,9,-5,14,-10,18,-14,22,-18,25,-19,27,-20,29,-19,31,-18,31,-16,30,-14,28,-11,24,-9,20,-7,14,-6,8,-6,2,-7,-5,-10,-11,-14,-15,-18,-19,-23,-22,-27,-24]"""
1790312540.835375,"CSI_DATA,6600,98:77:e7:2d:f8:74,-51,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68860570,0,83,0,128,1,""[83,-80,4,0,33,8,32,5,30,2,27,0,22,-1,17,-1,12,-1,7,1,3,3,-1,6,-4,10,-7,14,-8,18,-8,21,-8,23,-9,25,-9,26,-9,25,-9,23,-9,20,-9,17,-9,13,-9,8,-9,4,-8,0,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-11,11,-10,7,-8,2,-6,-3,-3,-9,0,-13,3,-18,6,-23,8,-26,9,-29,9,-31,8,-32,7,-32,5,-30,4,-28,2,-25,1,-20,1,-15,2,-9,3,-4,6,1,10,6,15,9,19,12,24,13,27,13]"""
1790312540.835375,"CSI_DATA,6601,98:77:e7:2d:f8:74,-51,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68870337,0,83,0,128,1,""[83,-80,4,0,1,34,3,33,4,30,6,26,5,21,4,16,2,11,-1,6,-4,2,-9,-1,-13,-2,-17,-3,-21,-3,-24,-4,-26,-4,-27,-2,-27,-2,-26,-2,-24,-3,-21,-4,-17,-5,-13,-6,-9,-7,-4,-8,0,-8,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-2,-17,-7,-14,-8,-8,-8,-2,-7,4,-6,10,-5,15,-3,21,-2,25,-1,28,-1,31,-1,32,-1,32,-3,31,-4,28,-5,24,-5,20,-5,15,-4,9,-2,4,2,0,6,-4,11,-6,16,-7,21,-7,26,-6,30]"""
1790312540.845943,"CSI_DATA,6602,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68880259,0,83,0,128,1,""[83,-80,4,0,29,-24,26,-25,22,-25,18,-23,14,-20,10,-15,7,-10,5,-4,4,2,5,8,6,13,8,18,10,21,13,24,14,25,15,25,15,24,14,23,12,21,9,19,5,16,2,13,-2,9,-6,5,-9,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,20,4,18,0,13,-3,8,-6,2,-9,-4,-12,-10,-14,-16,-17,-21,-19,-24,-21,-27,-23,-28,-24,-28,-25,-26,-24,-23,-22,-19,-20,-15,-15,-12,-9,-8,-3,-6,4,-5,11,-5,17,-7,23,-9,27,-12,30,-15]"""
1790312540.898319,"CSI_DATA,6603,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68894362,0,83,0,128,1,""[83,-80,4,0,30,23,30,20,28,16,25,12,21,9,16,6,10,5,4,4,-2,5,-8,6,-13,8,-17,11,-20,14,-22,16,-22,18,-23,19,-23,20,-22,18,-20,16,-18,12,-16,8,-13,4,-10,-1,-7,-5,-4,-8,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,4,-17,14,-15,10,-13,5,-10,0,-5,-5,0,-10,5,-15,10,-19,14,-23,17,-26,18,-29,18,-30,18,-31,16,-32,14,-30,11,-27,8,-23,6,-18,4,-12,4,-5,5,2,7,9,10,15,14,19,18,23,22,25]"""
1790312540.898319,"CSI_DATA,6604,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68900380,0,83,0,128,1,""[83,-80,4,0,6,37,8,35,9,32,9,27,8,21,7,15,3,10,-1,5,-5,2,-10,-1,-16,-3,-21,-4,-25,-3,-28,-4,-29,-3,-30,-2,-30,-1,-28,-1,-25,-2,-22,-4,-17,-5,-12,-6,-7,-8,-2,-8,3,-8,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-22,0,-19,-2,-14,-5,-8,-6,-1,-7,6,-7,13,-8,19,-8,25,-8,29,-8,32,-8,34,-9,34,-10,33,-12,30,-12,25,-12,21,-11,16,-9,10,-5,5,0,1,5,-2,11,-4,18,-4,24,-3,30,-2,34]"""
1790312540.898319,"CSI_DATA,6605,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68910120,0,83,0,128,1,""[83,-80,4,0,17,34,18,31,18,28,17,23,15,19,12,14,8,10,3,6,-2,4,-7,2,-13,2,-18,3,-22,3,-25,4,-27,5,-29,6,-29,7,-29,7,-27,6,-24,4,-21,1,-17,-1,-13,-4,-8,-6,-5,-8,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-17,4,-14,1,-9,-3,-4,-6,2,-9,9,-11,15,-14,20,-16,25,-17,28,-18,30,-19,30,-19,29,-20,27,-21,23,-20,19,-18,15,-15,11,-11,7,-6,4,0,2,6,2,13,2,19,3,25,5,30,8,33]"""
1790312540.898749,"CSI_DATA,6606,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68922092,0,83,0,128,1,""[83,-80,4,0,-37,10,-34,11,-31,13,-26,13,-21,12,-16,9,-11,5,-8,1,-4,-4,-3,-9,-2,-15,-1,-19,-2,-23,-3,-26,-4,-28,-4,-29,-4,-29,-4,-28,-3,-26,-2,-23,0,-19,2,-15,4,-10,6,-5,7,-2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-20,2,-16,4,-11,5,-5,6,2,7,9,7,15,7,21,7,26,8,30,8,33,9,34,10,33,11,31,12,28,12,24,10,19,7,14,3,10,-1,5,-7,2,-13,0,-20,-1,-26,-1,-30,0,-33,1]"""
1790312540.903549,"CSI_DATA,6607,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68937087,0,83,0,128,1,""[83,-80,4,0,38,-4,36,-6,32,-8,27,-9,22,-9,17,-7,11,-5,7,-1,3,4,0,9,-2,14,-4,18,-4,22,-3,25,-2,27,-2,29,-2,29,-2,28,-3,25,-4,22,-5,18,-6,13,-7,8,-8,3,-9,-1,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,-4,19,-6,15,-7,9,-7,2,-7,-4,-6,-11,-5,-17,-5,-23,-4,-28,-4,-33,-5,-35,-6,-36,-7,-36,-8,-34,-8,-31,-9,-27,-8,-22,-6,-17,-3,-11,1,-6,6,-2,12,2,19,4,25,5,30,5,33,4]"""
1790312540.906426,"CSI_DATA,6608,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68941528,0,83,0,128,1,""[83,-80,4,0,28,-18,26,-19,23,-20,19,-19,15,-16,11,-13,8,-9,6,-5,4,0,3,5,4,10,4,14,6,17,8,20,9,22,10,23,10,23,10,22,9,21,7,19,5,17,2,14,-1,11,-4,7,-6,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,14,-1,11,-4,7,-6,2,-8,-4,-10,-9,-11,-14,-13,-19,-14,-23,-15,-26,-16,-28,-17,-28,-18,-27,-18,-24,-17,-22,-16,-18,-14,-14,-10,-11,-5,-8,0,-5,6,-4,11,-4,17,-4,22,-6,26,-8,28,-10]"""
1790312540.959025,"CSI_DATA,6609,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68955241,0,83,0,128,1,""[83,-80,4,0,34,16,33,13,31,9,27,6,22,4,16,3,10,2,4,3,-1,5,-6,7,-10,11,-14,15,-16,18,-17,20,-17,22,-17,24,-17,24,-17,22,-16,19,-15,15,-13,11,-11,6,-10,1,-7,-4,-6,-7,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4,-14,16,-14,12,-12,7,-10,1,-6,-5,-2,-10,3,-16,7,-21,10,-25,12,-29,13,-31,13,-33,12,-34,10,-33,8,-31,6,-28,4,-23,3,-18,3,-12,4,-5,6,1,9,7,13,12,17,16,22,19,26,20]"""
1790312540.959025,"CSI_DATA,6610,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68962186,0,83,0,128,1,""[83,-80,4,0,-36,-14,-36,-11,-33,-7,-28,-5,-23,-3,-18,-2,-12,-2,-6,-4,-1,-6,4,-9,7,-13,11,-18,12,-21,13,-24,13,-25,13,-27,13,-27,12,-25,11,-23,11,-19,10,-14,9,-9,8,-4,7,1,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-5,14,-17,13,-13,11,-7,8,-2,5,4,0,9,-4,15,-8,20,-11,24,-13,28,-14,31,-14,33,-12,33,-11,33,-9,31,-6,27,-4,23,-3,17,-3,11,-4,4,-7,-2,-10,-8,-15,-12,-20,-16,-25,-18,-28,-19]"""
1790312540.959025,"CSI_DATA,6611,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68971731,0,83,0,128,1,""[83,-80,4,0,8,36,10,34,11,30,11,26,10,21,8,15,5,10,0,6,-4,3,-9,0,-14,-1,-19,-1,-24,0,-26,0,-28,1,-29,2,-29,3,-28,2,-26,1,-23,0,-19,-2,-15,-4,-10,-6,-5,-7,-1,-8,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,-20,-2,-16,-4,-11,-6,-4,-7,2,-7,9,-7,16,-8,22,-8,27,-8,30,-8,33,-8,34,-9,33,-10,32,-12,29,-12,24,-11,19,-10,14,-8,9,-4,5,1,1,6,-2,12,-3,18,-3,24,-2,29,0,33]"""
1790312540.959553,"CSI_DATA,6612,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68981040,0,83,0,128,1,""[83,-80,4,0,37,6,35,4,32,1,28,-1,22,-2,16,-2,11,-1,5,1,0,5,-4,9,-7,13,-9,18,-10,22,-10,24,-10,26,-10,27,-10,27,-9,26,-9,23,-9,19,-9,14,-9,9,-8,4,-8,-1,-8,-5,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,5,-10,19,-11,15,-10,9,-9,3,-7,-3,-4,-10,-1,-16,2,-22,4,-27,5,-31,5,-34,5,-35,4,-36,2,-35,1,-33,-1,-29,-2,-24,-1,-18,0,-12,2,-6,6,0,10,5,16,8,21,11,27,12,31,13]"""
1790312540.959553,"CSI_DATA,6613,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68994299,0,83,0,128,1,""[83,-80,4,0,-28,-33,-28,-29,-27,-25,-24,-20,-21,-16,-17,-12,-11,-9,-5,-7,1,-6,8,-6,13,-7,18,-9,22,-11,25,-13,27,-15,28,-16,27,-17,26,-16,25,-14,22,-11,19,-8,15,-4,11,1,7,4,4,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3,18,-10,16,-6,12,-1,6,3,0,7,-6,11,-13,15,-19,18,-24,21,-27,23,-29,25,-29,26,-28,26,-26,27,-23,25,-19,23,-15,19,-11,14,-8,8,-6,1,-5,-6,-6,-13,-8,-20,-10,-26,-14,-30,-18,-33]"""
1790312540.966385,"CSI_DATA,6614,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,69002458,0,83,0,128,1,""[83,-80,4,0,35,13,34,10,31,6,28,4,23,2,18,1,13,1,7,2,1,3,-3,6,-7,10,-11,13,-13,17,-14,20,-15,22,-16,24,-16,24,-16,24,-15,22,-15,19,-14,15,-13,11,-11,6,-10,1,-9,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-10,13,-10,9,-9,3,-6,-3,-4,-9,0,-14,3,-20,6,-25,8,-29,10,-32,10,-33,10,-34,9,-34,7,-33,5,-30,3,-26,1,-21,1,-16,2,-10,3,-3,6,2,10,7,14,12,19,15,24,18,27,19]"""
1790312541.029135,"CSI_DATA,6615,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,69011578,0,83,0,128,1,""[83,-80,4,0,7,36,9,34,10,30,10,26,9,20,7,15,4,10,0,5,-5,2,-10,-1,-16,-2,-20,-2,-24,-1,-27,-1,-29,0,-30,1,-29,2,-27,2,-25,0,-22,-1,-17,-3,-13,-5,-8,-7,-2,-8,2,-8,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,-22,-2,-18,-4,-13,-6,-7,-7,0,-7,6,-7,13,-7,19,-7,25,-7,29,-7,32,-7,34,-7,34,-9,32,-10,29,-11,25,-11,20,-10,15,-8,10,-5,5,0,1,5,-2,11,-4,18,-4,24,-3,29,-1,32]"""
